name,description,exchange,industry,close,high,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
PBLS,"Parabilis Medicines, Inc.",NASDAQ,Pharmaceuticals: Major,33.31,37.89,38.45,36.07,8.9,9.06,1680978.2,821523.7666666667,27364957.0,31589506.0,-15.5,340,21.93,106,-0.12,277,2.1,-0.85,False,False,False
CECO,CECO Environmental Corp.,NASDAQ,Industrial Machinery,74.98,75.08,73.56,73.4,5.12,5.51,835492.6,759080.0,56919614.0,55841594.0,4.98,128,-22.42,333,23.51,200,2.02,0.39,False,False,False
M,Macy's Inc,NYSE,Department Stores,22.24,23.22,22.5,23.34,4.27,3.99,7876856.2,6358773.2,141419116.0,143078756.0,-3.3,204,-12.75,265,21.8,207,1.91,-1.18,False,False,False
COHR,Coherent Corp.,NYSE,Semiconductors,300.6,312.24,296.94,296.56,6.0,7.19,7226510.5,6941644.266666667,2086658267.0,2061224082.0,9.19,95,-27.6,356,23.29,201,1.63,0.19,False,False,False
SHLS,"Shoals Technologies Group, Inc.",NASDAQ,Semiconductors,7.71,8.15,7.4,8.19,6.1,6.63,4660556.9,4673202.0,36030387.0,34594936.0,9.52,93,-25.79,347,21.04,210,1.59,-0.89,False,False,False
SPCX,Space Exploration Technologies Corp,NASDAQ,Specialty Telecommunications,148.36,154.26,145.08,135.32,4.67,4.86,106879209.7,91930313.6,13638781326.0,13336882176.0,10.42,88,-5.28,217,-1.09,282,1.35,1.98,False,False,False
PCOR,"Procore Technologies, Inc.",NYSE,Packaged Software,51.06,52.07,57.81,54.72,4.06,4.53,2345818.9,2685676.7333333334,137130654.0,155258972.0,-19.14,382,31.8,78,-8.95,310,1.24,-1.48,False,False,False
AG,First Majestic Silver Corp.,NYSE,Precious Metals,19.05,19.72,20.11,18.72,4.5,5.64,9577669.9,9675202.6,184312610.0,194590900.0,-10.56,293,14.41,132,-0.63,280,1.08,0.32,False,False,False
WYFI,"WhiteFiber, Inc.",NASDAQ,Data Processing Services,19.05,20.15,20.75,22.58,6.25,9.13,1243860.6,2501552.3333333335,47654572.0,51911380.0,-4.8,222,-53.06,436,61.03,111,1.06,-1.71,False,False,False
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,18.95,20.76,20.16,18.64,6.76,7.08,2784018.6,3013077.8666666667,57097826.0,60750680.0,2.27,146,13.27,138,-12.55,325,0.99,0.24,False,False,False
OWL,Blue Owl Capital Inc.,NYSE,Investment Managers,9.6,9.81,11.23,10.86,4.13,4.21,16005013.5,17853710.4,171395620.0,200419802.0,-17.31,363,11.63,149,8.47,248,0.93,-2.77,False,False,False
KVYO,"Klaviyo, Inc. Series A",NYSE,Packaged Software,16.78,16.95,17.81,17.79,5.37,6.1,7345194.6,6340536.8,106394208.0,112908052.0,-8.46,262,20.72,111,-9.74,316,0.84,-0.93,False,False,False
KD,"Kyndryl Holdings, Inc.",NYSE,Data Processing Services,12.11,12.44,12.87,12.93,4.61,4.96,3780382.4,3708283.933333333,44907318.0,47737975.0,-3.89,213,10.09,154,-3.97,289,0.75,-1.28,False,False,False
SPHR,Sphere Entertainment Co.,NYSE,Media Conglomerates,135.89,140.74,150.22,148.74,4.05,4.79,532911.2,639150.8333333334,86854207.0,96013451.0,-14.34,327,-12.67,262,28.98,187,0.66,-1.8,False,False,False
UCTT,"Ultra Clean Holdings, Inc.",NASDAQ,Industrial Machinery,77.29,77.68,74.12,79.91,4.6,6.43,771383.5,899255.0666666667,69503424.0,66650388.0,3.55,140,-33.63,393,31.76,182,0.56,-0.51,False,False,False
ATRO,Astronics Corporation,NASDAQ,Aerospace & Defense,69.14,70.02,76.04,74.07,4.52,5.19,830574.5999999996,732719.9666666663,50660258.0,55718102.0,-9.77,281,-19.31,312,29.96,185,0.29,-1.28,False,False,False
FIG,FIGMA INC,NYSE,Packaged Software,21.76,22.48,25.05,24.58,5.64,6.67,14499954.4,14882749.433333334,323848628.0,372802951.0,-19.32,384,19.49,114,0.69,274,0.29,-1.72,False,False,False
RELY,"Remitly Global, Inc.",NASDAQ,Miscellaneous Commercial Services,20.19,21.05,24.45,24.19,5.31,5.49,5002601.9,3901798.933333333,78777320.0,95406137.0,-24.04,414,-5.79,220,28.03,191,-0.6,-3.01,False,False,False
CRML,Critical Metals Corp.,NASDAQ,Precious Metals,7.72,8.45,7.06,6.77,6.83,9.62,13765985.2,9721553.666666666,75050394.0,68588802.0,11.08,84,-18.31,302,5.32,259,-0.64,1.46,False,False,False
STEP,StepStone Group Inc.,NASDAQ,Investment Managers,45.03,46.44,49.33,47.57,4.73,4.87,1235686.0,1046715.5,47133599.0,51637267.0,-9.38,278,9.16,160,-2.07,284,-0.76,-1.09,False,False,False
VG,"Venture Global, Inc.",NYSE,Oil & Gas Pipelines,13.27,13.87,14.37,14.01,4.78,5.26,16835001.6,14476079.4,192097574.0,208021261.0,-6.15,234,27.6,89,-23.8,375,-0.79,-1.0,False,False,False
CART,Maplebear Inc.,NASDAQ,Air Freight/Couriers,42.96,45.93,48.81,47.64,4.23,4.32,4772284.1,4049251.6666666665,173955852.0,197633176.0,-13.8,324,-8.82,238,20.1,213,-0.84,-2.27,False,False,False
RYAN,"Ryan Specialty Holdings, Inc.",NYSE,Insurance Brokers/Services,36.17,38.5,41.34,41.96,4.49,4.59,2572082.8,1774978.8666666667,64200986.0,73378810.0,-16.97,358,3.08,179,10.27,244,-1.2,-3.01,False,False,False
CRWV,"CoreWeave, Inc.",NASDAQ,Packaged Software,86.9,90.36,89.41,85.21,5.58,6.45,35054346.9,30046285.4,2611022201.0,2686448393.0,2.04,152,-17.46,298,10.83,242,-1.53,0.31,False,False,False
MBLY,Mobileye Global Inc.,NASDAQ,Packaged Software,7.61,7.77,8.45,8.47,4.44,4.66,6201048.0,4370009.466666667,33255772.0,36907643.0,-14.78,332,-3.06,206,12.08,237,-1.92,-2.18,False,False,False
ORCL,Oracle Corporation,NYSE,Packaged Software,144.56,148.66,148.86,141.85,4.56,4.88,38871429.6,28509545.066666666,4121339835.0,4244006904.0,-0.39,173,-8.13,232,2.58,264,-1.98,0.39,False,False,False
FRPT,"Freshpet, Inc.",NASDAQ,Food: Specialty/Candy,59.21,60.74,68.77,65.8,4.08,4.13,1156715.5,1105636.2666666666,65464723.0,76034975.0,-20.02,392,12.57,142,0.73,273,-2.24,-2.43,False,False,False
CVNA,Carvana Co.,NYSE,Specialty Stores,63.95,65.04,70.83,69.12,4.64,5.06,7609748.1,7601876.8,486140021.0,538453604.0,-8.64,267,-5.85,221,7.04,253,-2.48,-1.48,False,False,False
GRML,Greenland Mines Ltd,NASDAQ,Miscellaneous Commercial Services,11.19,17.99,6.71,7.98,14.45,21.12,37903961.1,13112179.582666667,146725290.0,87952130.0,18.66,53,-2.7,205,-23.93,376,-2.65,1.91,False,False,False
GLW,Corning Incorporated,NYSE,Electronic Components,154.48,160.56,154.37,153.22,4.43,5.57,8904880.4,9053281.833333334,1398550978.0,1397576241.0,5.91,118,-29.32,366,14.08,230,-3.11,0.15,False,False,False
EXPE,"Expedia Group, Inc.",NASDAQ,Other Consumer Services,259.04,278.0,304.85,298.18,4.94,5.09,2700270.1,1958684.9666666666,507377754.0,597103480.0,-19.94,390,-0.46,194,11.03,240,-3.13,-2.58,False,False,False
TMDX,"TransMedics Group, Inc.",NASDAQ,Medical Specialties,87.0,89.19,88.36,84.01,4.81,4.75,828014.9,701523.0,61032501.0,61983532.0,-7.52,251,12.08,144,-14.45,332,-3.29,0.75,False,False,False
ASO,"Academy Sports and Outdoors, Inc.",NASDAQ,Specialty Stores,48.31,49.64,47.34,47.77,4.57,4.39,2304866.9,2170663.1333333333,104864736.0,102767514.0,5.25,124,-5.5,219,-9.7,315,-3.32,0.26,False,False,False
INSM,Insmed Incorporated,NASDAQ,Pharmaceuticals: Major,118.34,122.65,124.6,118.79,4.27,4.27,2187877.3,1936835.2333333334,229205082.0,241334835.0,-5.35,228,14.89,130,-20.03,354,-3.5,-0.09,False,False,False
AVAV,"AeroVironment, Inc.",NASDAQ,Aerospace & Defense,155.94,163.35,158.1,158.27,5.94,5.93,2827372.8,1926843.3666666667,300471955.0,304638753.0,-2.3,193,10.52,153,-18.84,345,-3.54,-0.25,False,False,False
NVTS,Navitas Semiconductor Corporation,NASDAQ,Semiconductors,11.84,12.46,12.14,12.06,4.91,6.83,11415684.6,12198676.8,144432333.0,148063473.0,-5.96,232,-39.28,410,34.09,172,-3.72,-0.27,False,False,False
NG,Novagold Resources Inc.,AMEX,Precious Metals,7.26,7.55,8.06,7.31,5.23,6.47,6982372.4,5686476.5,41283819.0,45821628.0,-18.34,375,13.97,134,-6.8,301,-3.72,-0.1,False,False,False
VRDN,"Viridian Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,21.43,22.18,22.89,21.77,4.18,4.15,1914778.7,1484907.3,31821563.0,33993983.0,-11.99,306,23.8,103,-23.08,373,-3.76,-0.38,False,False,False
MMYT,MakeMyTrip Limited,NASDAQ,Internet Software/Services,46.79,49.02,55.08,55.64,4.49,4.65,853272.0,583762.7666666667,27314260.0,32153848.0,-21.85,404,-8.54,237,17.5,221,-4.3,-3.42,False,False,False
RKLB,Rocket Lab Corporation,NASDAQ,Aerospace & Defense,70.31,73.57,68.78,69.41,4.73,5.52,20850943.3,17922764.8,1260149593.0,1232644123.0,-1.26,185,-18.35,303,6.51,257,-4.37,0.24,False,False,False
BRUN,Boost Run Inc.,NASDAQ,Packaged Software,16.51,17.18,18.12,19.26,7.96,10.16,2475813.1,2552032.2333333334,42134052.0,46237295.0,-11.33,300,-55.26,439,52.87,132,-4.57,-1.41,False,False,False
HCC,"Warrior Met Coal, Inc.",NYSE,Coal,90.24,91.0,100.12,93.35,4.43,4.74,769171.5,604370.1333333333,54538361.0,60510344.0,-15.84,346,7.38,166,-5.71,294,-4.72,-0.7,False,False,False
VAL,Valaris Limited,NYSE,Contract Drilling,82.57,84.0,85.67,82.65,4.29,4.21,1449291.2,1219895.7333333334,100726791.0,104511721.0,-5.06,224,9.38,158,-18.66,343,-4.78,-0.02,False,False,False
HLNE,Hamilton Lane Incorporated,NASDAQ,Investment Managers,85.7,87.57,99.71,96.18,4.56,4.62,656325.6,579987.1666666666,49704900.0,57829747.0,-18.54,378,15.16,128,-11.01,321,-4.8,-2.36,False,False,False
COMP,"Compass, Inc.",NYSE,Real Estate Development,9.16,9.66,11.12,11.43,5.34,6.11,17148557.9,12348275.333333334,113110202.0,137333402.0,-21.24,400,-14.63,283,21.16,209,-4.9,-3.25,False,False,False
RGTI,"Rigetti Computing, Inc.",NASDAQ,Computer Processing Hardware,16.0,17.66,16.26,15.97,5.34,6.24,16473631.8,16860647.3,269854660.0,274170986.0,-8.52,263,-19.93,315,12.32,235,-5.38,0.03,False,False,False
CORZ,"Core Scientific, Inc.",NASDAQ,Packaged Software,18.1,19.11,17.96,19.42,5.34,6.25,11241596.8,11316798.066666666,204834045.0,203302505.0,3.61,138,-35.86,399,16.03,223,-5.41,-1.09,False,False,False
ON,ON Semiconductor Corporation,NASDAQ,Semiconductors,74.1,74.48,74.18,78.33,4.51,4.83,13350319.4,9433130.833333334,698994995.0,699793666.0,0.88,165,-38.76,409,20.7,211,-5.72,-1.12,False,False,False
GLOB,Globant S.A.,NYSE,Information Technology Services,34.45,35.68,38.42,37.01,4.72,5.57,1051365.8,1482946.1333333333,51087494.0,56976273.0,-12.96,316,17.64,120,-22.37,367,-5.9,-1.24,False,False,False
DPC,DPC Holdings PLC,NYSE,Electrical Products,41.93,42.73,43.85,45.77,6.71,7.07,1084762.4,1087694.4666666666,45607029.0,47693590.0,-8.55,265,-4.7,212,-4.7,291,-5.99,-1.19,False,False,False
RIG,Transocean Ltd (Switzerland),NYSE,Contract Drilling,5.47,5.57,5.76,5.55,4.42,4.38,46992203.6,42585202.333333336,232941057.0,245106230.0,-6.01,233,8.32,164,-20.26,356,-5.99,-0.32,False,False,False
ASND,Ascendis Pharma A/S,NASDAQ,Pharmaceuticals: Major,223.13,237.98,252.7,252.77,4.46,4.48,1083581.1,727987.0333333333,162435747.0,183961717.0,-12.96,315,-6.27,223,1.11,269,-6.04,-2.61,False,False,False
CPRI,Capri Holdings Limited,NYSE,Apparel/Footwear Retail,15.43,16.06,14.01,14.79,5.05,5.03,7913193.7,5564335.066666666,85857690.0,77967463.0,11.97,81,-19.09,311,-11.63,322,-6.25,0.86,False,False,False
STRL,"Sterling Infrastructure, Inc.",NASDAQ,Engineering & Construction,512.0,519.53,505.67,544.78,4.05,5.46,590086.2,566530.5,290063616.0,286476345.0,0.02,172,-42.34,420,23.1,202,-6.41,-1.1,False,False,False
WRBY,Warby Parker Inc.,NYSE,Specialty Stores,23.35,23.55,24.94,25.49,5.59,5.93,3156639.8,2546200.5,59453782.0,63500543.0,-14.41,328,-14.26,281,8.05,250,-6.87,-1.42,False,False,False
MRCY,Mercury Systems Inc,NASDAQ,Aerospace & Defense,82.72,83.94,90.26,95.05,4.37,4.91,716102.6,819801.7,67813997.0,73999127.0,-8.96,271,-22.11,329,10.1,246,-6.99,-2.64,False,False,False
BTU,Peabody Energy Corporation,NYSE,Coal,26.41,27.0,27.35,25.58,4.9,4.97,3090850.9,2460566.4,64983559.0,67298952.0,-5.0,223,13.45,136,-30.88,395,-7.48,0.66,False,False,False
MIAX,"Miami International Holdings, Inc.",NYSE,Investment Banks/Brokers,35.89,37.08,41.53,42.53,4.57,4.86,1856440.3,1465821.6666666667,52608340.0,60873619.0,-15.75,344,-1.94,200,-5.78,295,-7.82,-3.22,False,False,False
PINS,"Pinterest, Inc.",NYSE,Internet Software/Services,18.45,18.6,21.16,22.12,4.64,4.71,17622575.4,13123262.4,242124191.0,277701356.0,-20.58,395,-6.91,227,3.71,261,-7.93,-3.52,False,False,False
CBRS,Cerebras Systems Inc.,NASDAQ,Packaged Software,205.24,213.0,200.61,201.74,5.42,6.72,5358715.9,7664692.933333334,1573101578.0,1537645986.0,7.76,108,8.3,165,-41.36,424,-8.43,0.26,False,False,False
VIAV,Viavi Solutions Inc.,NASDAQ,Information Technology Services,36.43,37.65,37.71,38.05,5.12,6.14,5631463.8999999985,4629719.966666658,168660698.0,174579024.0,-3.5,207,-28.61,363,6.65,256,-8.49,-0.69,False,False,False
COCO,"The Vita Coco Company, Inc.",NASDAQ,Food: Specialty/Candy,57.98,61.3,59.39,62.92,4.31,4.6,1879587.7,1270710.7333333334,73675808.0,75466875.0,-9.29,277,-30.06,370,13.11,232,-8.75,-1.71,False,False,False
PRMB,Primo Brands Corporation,NYSE,Beverages: Non-Alcoholic,19.75,19.95,22.21,22.78,4.02,4.06,4246803.2,4321484.233333333,85349314.0,95968641.0,-14.76,331,-20.07,316,8.4,249,-8.81,-3.28,False,False,False
AXON,"Axon Enterprise, Inc.",NASDAQ,Aerospace & Defense,450.61,460.98,541.12,542.54,4.46,5.72,1214224.0,908647.8,409445785.0,491686589.0,-27.57,431,-0.86,196,1.26,268,-9.06,-2.96,False,False,False
QBTS,D-Wave Quantum Inc.,NASDAQ,Computer Processing Hardware,16.81,18.93,18.01,18.21,5.33,6.77,15990395.4,15711167.833333334,264104731.0,283015740.0,-14.89,334,-28.47,360,15.85,225,-9.17,-1.14,False,False,False
APLD,Applied Digital Corporation,NASDAQ,Data Processing Services,27.23,28.9,27.25,27.66,5.2,6.49,16256550.4,15877576.633333344,432346412.0,432679841.0,2.18,149,-37.47,405,6.99,254,-9.43,-0.24,False,False,False
ALGM,"Allegro MicroSystems, Inc.",NASDAQ,Semiconductors,35.11,35.95,36.91,40.13,4.04,5.3,2429222.7,2178871.6,76500182.0,80426508.0,-2.88,199,-39.89,413,14.14,229,-9.54,-2.36,False,False,False
LUMN,"Lumen Technologies, Inc.",NYSE,Major Telecommunications,6.13,6.37,6.42,6.41,5.7,5.67,14197425.4,12591459.866666667,77185649.0,80891735.0,3.72,135,-24.32,341,-8.23,307,-9.61,-0.77,False,False,False
MIRM,"Mirum Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,89.32,91.5,97.7,102.45,4.45,4.47,839158.0,612128.7,54675335.0,59805178.0,-7.26,245,-22.3,331,-0.11,276,-9.89,-2.87,False,False,False
GRAB,Grab Holdings Limited,NASDAQ,Air Freight/Couriers,3.2,3.23,3.33,3.42,4.12,4.34,90365207.6,55845470.0,178705504.0,185844417.0,-7.51,250,-9.22,241,-13.04,328,-9.93,-1.48,False,False,False
WULF,TeraWulf Inc.,NASDAQ,Data Processing Services,16.35,17.49,16.22,16.96,6.18,7.21,30006153.7,29986399.633333333,490277634.0,486249461.0,3.22,142,-41.33,416,7.99,251,-10.04,-0.5,False,False,False
VRT,"Vertiv Holdings, LLC",NYSE,Electronic Production Equipment,248.78,255.02,261.93,267.95,4.76,5.3,6173278.4,4988286.166666667,1240985833.0,1306558517.0,-3.2,202,-26.6,350,-0.47,279,-10.09,-1.35,False,False,False
FSLR,"First Solar, Inc.",NASDAQ,Semiconductors,191.97,201.49,207.97,212.56,4.98,4.99,2158082.7,2036041.6333333333,390858912.0,423426756.0,-9.8,282,-24.32,340,3.46,262,-10.22,-1.94,False,False,False
EQPT,EquipmentShare.com Inc,NASDAQ,Internet Software/Services,18.08,18.67,18.65,18.7,5.42,5.71,3690077.2,2827773.3333333335,51126142.0,52747399.0,-2.11,191,-19.07,310,-10.18,319,-10.45,-0.58,False,False,False
DKNG,DraftKings Inc.,NASDAQ,Movies/Entertainment,21.25,22.02,24.27,24.1,4.9,5.42,13459542.7,10520041.9,223550890.0,255328430.0,-18.27,374,-14.23,279,0.81,271,-10.56,-2.18,False,False,False
GNRC,Generac Holdings Inc.,NYSE,Electrical Products,199.42,206.29,197.43,201.89,4.07,5.53,2004817.0,1304741.9666666666,260191643.0,257594337.0,-1.93,189,-31.71,381,1.82,267,-10.6,-0.22,False,False,False
VSEC,VSE Corporation,NASDAQ,Engineering & Construction,178.54,183.16,206.6,206.02,4.69,5.23,452266.5,363061.4,64820982.0,75007880.0,-17.94,371,-18.87,307,4.36,260,-10.82,-2.55,False,False,False
BKV,BKV Corporation,NYSE,Integrated Oil,23.27,23.58,24.74,24.82,4.35,4.35,3347460.1,1918310.8,44639092.0,47467961.0,-3.28,203,-9.03,240,-22.1,365,-11.47,-1.43,False,False,False
TTAN,"ServiceTitan, Inc.",NASDAQ,Packaged Software,61.65,62.75,79.99,79.89,6.79,7.75,4805339.9,3185591.6666666665,196391726.0,254811761.0,-34.69,441,-0.1,190,-0.79,281,-11.86,-2.95,False,False,False
NXST,"Nexstar Media Group, Inc.",NASDAQ,Broadcasting,165.57,168.99,176.72,181.29,4.21,4.17,448158.1,370932.1666666667,61415239.0,65552864.0,-10.88,297,-0.89,197,-23.97,377,-11.91,-2.08,False,False,False
XRAY,DENTSPLY SIRONA Inc.,NASDAQ,Medical Specialties,9.78,10.0,10.72,11.75,4.02,4.62,5324192.5,4207065.133333334,41145097.0,45113061.0,-11.97,305,-8.43,236,-15.47,335,-11.96,-3.63,False,False,False
LAZ,"Lazard, Inc.",NYSE,Investment Banks/Brokers,36.82,37.28,41.84,42.38,5.35,5.02,2534208.4,1627608.7666666666,59928555.0,68106204.0,-16.96,357,-9.71,243,-9.69,314,-12.12,-2.61,False,False,False
FIGS,"FIGS, Inc.",NYSE,Apparel/Footwear,11.97,12.98,14.15,12.86,5.31,5.55,2484564.8,2366075.466666667,28321923.0,33474447.0,-18.57,379,3.19,178,-21.41,362,-12.26,-1.25,False,False,False
MP,MP Materials Corp.,NYSE,Other Metals/Minerals,48.89,50.78,54.2,50.86,4.81,5.67,5324263.9,5533346.266666667,270525299.0,299894457.0,-17.55,366,-14.23,280,-5.22,292,-12.33,-0.68,False,False,False
FLY,Firefly Aerospace Inc.,NASDAQ,Aerospace & Defense,21.9,23.34,22.76,22.24,6.46,7.05,3147087.7,2815140.1,61651568.0,64085726.0,-7.36,247,-13.78,275,-16.41,338,-12.52,-0.22,False,False,False
BBWI,"Bath & Body Works, Inc.",NYSE,Specialty Stores,17.02,17.15,18.4,19.14,4.72,5.17,6778004.2,6921582.433333334,117805333.0,127324816.0,-12.45,309,-22.35,332,-3.35,287,-12.72,-2.14,False,False,False
PLUG,"Plug Power, Inc.",NASDAQ,Electronic Production Equipment,2.04,2.12,2.17,2.15,4.69,5.5,44572963.3,52560915.833333336,107224268.0,113846944.0,-8.52,264,-23.02,335,-7.7,304,-13.08,-0.91,False,False,False
ERAS,"Erasca, Inc.",NASDAQ,Pharmaceuticals: Major,13.94,15.55,16.86,17.62,7.06,7.86,5385420.1,4182438.2666666666,58324102.0,70512424.0,-24.25,416,-7.53,230,-7.77,305,-13.18,-2.65,False,False,False
PRAX,"Praxis Precision Medicines, Inc.",NASDAQ,Pharmaceuticals: Major,282.12,304.94,346.77,336.96,5.38,6.04,502651.3,392843.966666667,110829140.0,136227550.0,-24.96,421,-7.81,231,-6.79,300,-13.19,-2.69,False,False,False
AAOI,"Applied Optoelectronics, Inc.",NASDAQ,Semiconductors,101.06,107.32,113.03,111.84,6.07,8.51,7088644.5,8524489.766666668,861484936.0,963523078.0,-7.39,248,-33.16,391,-0.14,278,-13.56,-1.13,False,False,False
ONDS,Ondas Inc,NASDAQ,Telecommunications Equipment,7.4,7.98,7.97,7.97,4.61,6.01,63204193.7,66435863.333333336,491625389.0,529748502.0,-13.2,321,-6.74,226,-20.86,360,-13.6,-1.19,False,False,False
STNE,StoneCo Ltd.,NASDAQ,Miscellaneous Commercial Services,9.49,10.01,9.75,10.26,4.09,4.2,4699868.1,6238193.533333333,59200457.0,60829665.0,2.26,147,-12.37,260,-31.23,396,-13.78,-1.8,False,False,False
RKT,"Rocket Companies, Inc.",NYSE,Finance/Rental/Leasing,12.15,12.57,13.63,13.68,4.27,5.11,39285186.1,28739782.733333334,349188360.0,391665759.0,-12.72,313,-17.46,299,-11.83,323,-14.0,-2.18,False,False,False
BBAI,"BigBear.ai, Inc.",NYSE,Packaged Software,2.84,2.9,3.01,2.98,4.02,4.75,15695250.6,16200988.933333334,46010809.0,48700173.0,-9.84,283,-19.77,314,-12.62,327,-14.08,-0.99,False,False,False
INTU,Intuit Inc.,NASDAQ,Packaged Software,286.8,294.2,335.76,325.08,4.31,4.86,3707225.9,3977460.1333333333,1140735566.0,1335478643.0,-21.74,402,11.91,147,-32.75,401,-14.19,-2.42,False,False,False
SMR,NuScale Power Corporation,NYSE,Electrical Products,8.68,8.9,9.29,9.05,7.51,8.02,45062825.0,37708685.53333333,327311390.0,350426815.0,-6.36,238,-16.94,296,-19.33,348,-14.21,-0.51,False,False,False
USAR,"USA Rare Earth, Inc.",NASDAQ,Metal Fabrication,15.83,16.8,17.48,16.92,5.41,6.94,13806857.2,13099351.466666667,207362734.0,229020328.0,-15.39,338,-27.78,358,0.51,275,-14.22,-0.93,False,False,False
ALGT,Allegiant Travel Company,NASDAQ,Airlines,77.26,80.92,79.37,87.32,4.13,4.89,547331.1,532638.7,41151666.0,42273669.0,-8.39,261,-28.5,361,-5.78,296,-14.22,-2.35,False,False,False
POWI,"Power Integrations, Inc.",NASDAQ,Semiconductors,51.05,51.5,53.18,57.91,4.17,5.21,769437.0,764467.4333333333,39026062.0,40657181.0,-6.6,240,-39.85,412,3.42,263,-14.34,-2.28,False,False,False
MOD,Modine Manufacturing Company,NYSE,Industrial Machinery,193.11,197.69,190.36,199.91,4.41,5.42,1212177.4,1262821.6,243863479.0,240384406.0,-0.67,177,-32.6,386,-9.86,318,-14.38,-0.63,False,False,False
CIEN,Ciena Corporation,NYSE,Telecommunications Equipment,355.91,369.0,372.04,378.71,6.16,6.84,2928090.5,2609443.8666666667,928727167.0,970807928.0,-7.86,255,-25.45,345,-9.86,317,-14.39,-0.88,False,False,False
RH,RH,NYSE,Specialty Stores,124.59,131.43,146.76,160.46,5.59,6.05,1110269.0,787795.6666666666,98151462.0,115615316.0,-18.16,373,-21.15,322,-4.16,290,-14.49,-3.7,False,False,False
MWH,"SOLV Energy, Inc.",NASDAQ,Engineering & Construction,25.45,26.23,27.22,27.63,4.82,5.57,1380332.4,1695640.9,43154061.0,46150824.0,-9.11,274,-27.7,357,-6.91,302,-14.57,-1.41,False,False,False
GT,The Goodyear Tire & Rubber Company,NASDAQ,Automotive Aftermarket,5.34,5.44,5.81,6.28,4.59,5.02,11763432.6,9305139.166666666,49689443.0,54028740.0,-10.55,292,-15.51,288,-18.72,344,-14.93,-2.97,False,False,False
FLUT,Flutter Entertainment plc,NYSE,Casinos/Gaming,85.89,89.53,97.68,99.57,4.42,5.01,3028130.2,2670115.8,229336246.0,260812461.0,-16.02,347,-12.97,268,-16.51,339,-15.17,-2.74,False,False,False
KGS,"Kodiak Gas Services, Inc.",NYSE,Oilfield Services/Equipment,53.3,54.42,60.33,60.65,4.42,5.07,2306774.3,1845432.9,98361574.0,111331891.0,-13.05,320,-24.11,339,-9.0,311,-15.38,-2.39,False,False,False
APP,Applovin Corporation,NASDAQ,Packaged Software,315.25,316.5,315.09,348.7,5.03,5.5,5543290.6,5162878.4,1627597416.0,1626762750.0,3.53,141,-30.1,371,-19.7,350,-15.42,-1.74,False,False,False
TNDM,"Tandem Diabetes Care, Inc.",NASDAQ,Medical Specialties,16.38,17.67,20.21,19.62,6.63,7.03,2392446.0,1768628.4,28970133.0,35751939.0,-26.88,428,8.33,163,-28.22,386,-15.59,-2.35,False,False,False
CRK,"Comstock Resources, Inc.",NYSE,Oil & Gas Production,13.45,13.72,14.19,13.83,4.89,4.97,2681463.1,2620656.2666666666,35247827.0,37187112.0,-6.53,239,0.37,189,-40.88,422,-15.68,-0.56,False,False,False
ALKT,"Alkami Technology, Inc.",NASDAQ,Packaged Software,14.6,16.0,19.6,19.05,6.86,7.44,2336693.2,1607111.5,23463828.0,31496171.0,-30.21,437,-8.29,235,-8.64,309,-15.71,-3.14,False,False,False
BKNG,Booking Holdings Inc. Common Stock,NASDAQ,Other Consumer Services,155.9,162.74,191.91,192.17,4.19,4.37,9666956.8,6926417.033333333,1079828415.0,1329246384.0,-26.06,427,-13.96,278,-7.18,303,-15.73,-4.32,False,False,False
CENX,Century Aluminum Company,NASDAQ,Aluminum,38.82,39.48,44.18,44.82,4.7,5.58,1799908.7,1836211.4333333333,71281728.0,81132696.0,-14.14,326,-13.44,270,-19.79,351,-15.79,-2.4,False,False,False
WEN,Wendy's Company (The),NASDAQ,Restaurants,6.73,6.87,8.0,7.81,4.31,4.91,6358778.9,8358331.966666667,56251574.0,66831829.0,-24.21,415,-20.36,318,-3.17,286,-15.91,-2.81,False,False,False
DNN,Denison Mines Corp,AMEX,Other Metals/Minerals,2.82,2.91,3.22,3.12,4.69,5.59,21610483.5,25247269.233333334,71197299.0,81195218.0,-19.43,386,-12.69,264,-15.82,336,-15.98,-1.73,False,False,False
SHAK,"Shake Shack, Inc.",NYSE,Restaurants,58.47,58.82,67.13,65.54,4.76,4.72,1440748.5,1173642.2666666666,68622863.0,78787388.0,-23.17,410,5.66,168,-30.58,391,-16.03,-2.29,False,False,False
PII,Polaris Inc.,NYSE,Recreational Products,52.94,53.6,61.61,65.61,4.29,4.59,912601.7,811001.5333333333,42934421.0,49963101.0,-17.28,362,-26.45,349,-6.12,297,-16.62,-4.21,False,False,False
LEU,Centrus Energy Corp.,NYSE,Other Metals/Minerals,151.31,156.0,170.96,171.87,6.08,7.19,927137.2,705407.7999999989,106735254.0,120597458.0,-17.68,368,-12.28,259,-19.94,353,-16.63,-1.66,False,False,False
