name,description,exchange,industry,close,high,SMA30,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
CIFR,Cipher Digital Inc.,NASDAQ,Data Processing Services,18.9,19.25,16.64,18.29,7.31,8.78,41228406.5,35989029.36666667,680192655.0,598857449.0,7.88,95,-27.63,363,17.57,193,-0.73,0.38,False,False,False
HUBS,"HubSpot, Inc.",NYSE,Packaged Software,213.86,221.06,235.94,231.08,5.67,6.51,2195666.1,1673114.6,357812288.0,394763024.0,-10.02,296,20.52,118,-12.97,322,-0.82,-1.15,False,False,False
MTSI,"MACOM Technology Solutions Holdings, Inc.",NASDAQ,Semiconductors,279.11,285.95,275.44,274.54,4.04,5.51,1613358.5,1307521.2,364942242.0,360144293.0,4.5,129,-24.86,347,16.98,197,-1.12,0.3,False,False,False
GLW,Corning Incorporated,NYSE,Electronic Components,158.98,159.87,154.47,154.35,4.13,5.64,9914656.7,9102218.866666667,1447070755.0,1405974237.0,3.33,144,-17.39,314,9.79,220,-1.42,0.53,False,False,False
VICR,Vicor Corporation,NASDAQ,Electronic Components,223.9,232.74,202.77,210.56,5.09,6.96,867022.4,835163.8,186993175.0,169348948.0,6.08,115,-32.42,388,21.97,180,-1.46,0.91,False,False,False
ATRO,Astronics Corporation,NASDAQ,Aerospace & Defense,68.62,69.48,76.43,74.19,4.62,5.62,814527.6999999996,739652.0999999996,50754927.0,56529514.0,-10.49,306,-13.17,283,18.17,190,-1.83,-1.34,False,False,False
KOS,Kosmos Energy Ltd.,NYSE,Integrated Oil,2.63,2.66,2.8,2.66,5.21,5.94,12523862.6,11671953.633333333,30697238.0,32638673.0,-12.91,337,9.13,163,-1.87,269,-1.88,-0.19,False,False,False
AG,First Majestic Silver Corp.,NYSE,Precious Metals,19.31,20.09,20.06,18.6,4.44,5.36,9120439.0,9628429.533333333,185924974.0,193149506.0,-11.83,320,15.08,138,-9.0,303,-1.92,0.72,False,False,False
FIGS,"FIGS, Inc.",NYSE,Apparel/Footwear,13.13,13.31,14.27,12.76,4.5,4.92,2805468.1,2497282.5,32789319.0,35642048.0,-9.88,292,19.15,122,-15.02,330,-1.92,0.59,False,False,False
SHLS,"Shoals Technologies Group, Inc.",NASDAQ,Semiconductors,7.84,7.87,7.45,8.28,5.4,6.49,4512474.6,4548624.666666667,35638474.0,33889528.0,5.03,125,-23.41,341,12.25,213,-2.05,-0.83,False,False,False
TMDX,"TransMedics Group, Inc.",NASDAQ,Medical Specialties,87.29,89.53,88.45,83.51,4.83,4.81,817321.6,730402.4333333333,63756828.0,64600930.0,-4.19,215,16.92,129,-20.19,348,-2.49,0.94,False,False,False
FPS,"Forgent Power Solutions, Inc.",NYSE,Electrical Products,37.75,40.07,33.7,35.29,5.5,6.88,14587330.8,8062026.0,304341482.0,271695651.0,11.85,72,-33.32,394,13.09,204,-2.79,1.01,False,False,False
VRDN,"Viridian Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,21.58,22.4,22.98,21.66,4.16,4.12,1824073.1,1518806.3,32775840.0,34895587.0,-12.45,331,24.81,96,-20.78,352,-2.81,-0.09,False,False,False
SYNA,Synaptics Incorporated,NASDAQ,Semiconductors,95.36,96.0,98.52,104.01,4.54,5.05,659713.1,669358.9666666667,63830071.0,65942791.0,-3.21,203,-28.35,369,23.12,176,-2.81,-1.65,False,False,False
GENI,Genius Sports Limited,NYSE,Internet Software/Services,5.76,5.82,7.36,7.2,6.87,7.64,6766962.6,5311424.833333333,30593807.0,39076152.0,-28.0,431,-5.42,231,24.95,169,-2.82,-2.62,False,False,False
KVYO,"Klaviyo, Inc. Series A",NYSE,Packaged Software,15.82,15.82,17.93,17.84,5.86,6.43,6824937.9,6321071.366666666,99999349.0,113315739.0,-12.4,330,20.86,117,-17.09,340,-2.88,-1.76,False,False,False
ASO,"Academy Sports and Outdoors, Inc.",NASDAQ,Specialty Stores,48.49,49.33,47.4,47.67,4.45,4.43,2963508.9,2150374.7333333334,104271671.0,101924537.0,5.18,123,-4.28,226,-9.85,308,-2.98,0.39,False,False,False
SUNB,"Sunbelt Rentals Holdings, Inc.",NYSE,Finance/Rental/Leasing,72.85,74.4,74.74,74.89,4.08,4.04,7088580.8,6462530.666666667,470795359.0,483039701.0,-6.76,255,-6.22,238,3.7,240,-3.09,-0.67,False,False,False
PINS,"Pinterest, Inc.",NYSE,Internet Software/Services,19.36,19.5,21.54,22.29,4.01,4.28,17867151.3,12573225.966666667,243417655.0,270789568.0,-16.7,384,3.39,187,3.64,241,-3.22,-3.07,False,False,False
MIAX,"Miami International Holdings, Inc.",NYSE,Investment Banks/Brokers,37.84,39.73,41.97,42.75,4.67,4.74,1867944.1,1489438.5,56360353.0,62512727.0,-9.08,287,4.79,179,-5.4,283,-3.23,-2.42,False,False,False
GLOB,Globant S.A.,NYSE,Information Technology Services,35.84,37.37,38.69,36.89,4.49,5.48,1140146.0,1543420.1,55316176.0,59714924.0,-8.2,280,16.89,130,-18.43,343,-3.25,-0.52,False,False,False
ORCL,Oracle Corporation,NYSE,Packaged Software,148.56,149.98,148.96,141.16,4.65,4.96,39989516.7,28478887.766666666,4230823567.0,4242072727.0,3.37,143,-12.73,281,-0.45,264,-3.27,1.06,False,False,False
ERAS,"Erasca, Inc.",NASDAQ,Pharmaceuticals: Major,15.04,15.29,17.09,17.78,6.85,7.19,5297102.5,4120197.033333333,61967763.0,70415541.0,-12.96,341,1.38,198,0.94,255,-3.55,-2.14,False,False,False
BRUN,Boost Run Inc.,NASDAQ,Packaged Software,17.17,17.95,18.2,19.62,7.67,10.31,2565129.1,2529210.6666666665,43426547.0,46035428.0,-19.05,402,-48.14,427,56.52,107,-3.56,-1.21,False,False,False
IONQ,"IonQ, Inc.",NYSE,Computer Processing Hardware,40.51,40.93,40.83,39.21,5.28,6.42,20562822.6,18436942.866666667,746880556.0,752694338.0,-4.0,214,-28.44,370,21.36,182,-3.69,0.52,False,False,False
AVAV,"AeroVironment, Inc.",NASDAQ,Aerospace & Defense,160.9,165.0,160.54,157.74,5.43,5.73,3273506.1,1922828.2,309383057.0,308687955.0,-0.37,173,8.7,166,-19.78,347,-3.82,0.35,False,False,False
BG,Bunge Limited,NYSE,Agricultural Commodities/Milling,112.61,117.15,116.62,115.66,4.01,4.05,2334614.1,1670499.9666666666,188115001.0,194807581.0,-4.45,221,0.99,205,-8.29,299,-3.92,-0.65,False,False,False
ACHR,Archer Aviation Inc.,NYSE,Aerospace & Defense,5.43,5.51,5.91,5.52,4.58,5.84,26597647.4,34009927.333333336,184673905.0,200885304.0,-11.64,317,3.82,185,-5.4,284,-4.4,-0.26,False,False,False
MIRM,"Mirum Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,92.0,94.57,98.24,103.64,4.3,4.52,803748.5,609884.0,56109328.0,59915614.0,-5.79,239,-12.78,282,3.5,242,-5.02,-2.49,False,False,False
RGTI,"Rigetti Computing, Inc.",NASDAQ,Computer Processing Hardware,16.53,16.56,16.37,15.95,4.62,5.92,18452147.3,16643733.9,275120921.0,272427410.0,1.32,165,-20.05,325,3.31,243,-5.14,0.61,False,False,False
NKTR,Nektar Therapeutics,NASDAQ,Pharmaceuticals: Major,66.84,69.84,72.54,71.59,4.23,4.28,1154205.9999999995,742944.1,49658384.0,53892670.0,-11.0,311,4.27,181,-9.25,304,-5.32,-1.55,False,False,False
CECO,CECO Environmental Corp.,NASDAQ,Industrial Machinery,71.53,72.55,73.42,73.72,5.22,5.89,839440.5,804665.8666666667,57557749.0,59078568.0,-3.92,213,-25.81,355,13.63,203,-5.37,-0.5,False,False,False
AESI,Atlas Energy Solutions Inc.,NYSE,Oilfield Services/Equipment,13.27,13.68,12.94,12.72,5.39,5.72,2828809.0,2876941.4,38177012.0,37234335.0,1.3,166,-17.48,315,0.0,263,-5.39,0.75,False,False,False
HLNE,Hamilton Lane Incorporated,NASDAQ,Investment Managers,88.34,89.1,100.77,95.98,4.17,4.19,620590.3,570988.1666666666,50441095.0,57539620.0,-16.31,379,12.55,147,-12.65,319,-5.47,-1.9,False,False,False
TTMI,"TTM Technologies, Inc.",NASDAQ,Electronic Components,124.02,127.21,122.0,125.38,5.04,6.6,1799619.5,2207101.5,273724728.0,269262704.0,7.59,100,-38.88,410,14.18,202,-5.7,-0.16,False,False,False
LUMN,"Lumen Technologies, Inc.",NYSE,Major Telecommunications,6.46,6.57,6.44,6.42,5.98,5.68,14740446.5,13007023.933333334,84025375.0,83782577.0,6.78,106,-17.6,317,-7.05,293,-5.96,0.12,False,False,False
PRAX,"Praxis Precision Medicines, Inc.",NASDAQ,Pharmaceuticals: Major,298.87,305.79,351.93,338.15,4.68,5.45,408658.3,371195.06666666706,110939070.0,130636536.0,-19.3,404,0.12,208,0.69,257,-6.16,-2.13,False,False,False
IRTC,"iRhythm Holdings, Inc.",NASDAQ,Medical Specialties,110.38,111.38,119.51,118.4,4.14,4.41,569048.0,558871.9666666667,61688288.0,66791813.0,-14.73,363,4.08,184,-8.02,297,-6.22,-1.53,False,False,False
CHWY,"Chewy, Inc.",NYSE,Internet Retail,20.51,21.18,22.6,22.4,4.74,4.84,11884060.6,8328656.266666667,170820740.0,188199869.0,-14.04,353,15.61,136,-20.98,353,-6.47,-1.74,False,False,False
MRCY,Mercury Systems Inc,NASDAQ,Aerospace & Defense,85.65,87.23,91.97,95.69,4.34,4.92,767872.8,810122.3,69386975.0,74507758.0,-10.06,298,-22.14,335,12.62,210,-6.52,-2.13,False,False,False
CEG,Constellation Energy Corporation,NASDAQ,Electric Utilities,262.11,265.85,276.69,271.37,4.12,3.92,3293954.1,2732986.966666667,716343214.0,756176954.0,-4.87,226,-2.35,215,-13.43,323,-6.88,-0.87,False,False,False
HCC,"Warrior Met Coal, Inc.",NYSE,Coal,88.47,89.48,100.48,93.01,4.68,4.87,742142.4,616330.2666666667,54526739.0,61930098.0,-15.9,374,2.21,195,-7.07,294,-6.92,-1.0,False,False,False
AXON,"Axon Enterprise, Inc.",NASDAQ,Aerospace & Defense,452.06,456.0,551.88,546.23,5.03,6.09,1216555.9,951514.9,430141826.0,525118237.0,-27.54,429,9.08,165,-2.42,273,-6.96,-2.83,False,False,False
VAL,Valaris Limited,NYSE,Contract Drilling,81.79,83.46,85.91,82.51,4.79,4.47,1471854.6,1228493.2,100478459.0,105537394.0,-9.1,288,3.31,188,-15.95,336,-7.25,-0.19,False,False,False
WYFI,"WhiteFiber, Inc.",NASDAQ,Data Processing Services,19.86,20.32,21.04,23.14,5.8,9.2,1350703.5,2508774.533333333,49824262.0,52777090.0,-7.8,273,-50.88,430,36.49,147,-7.39,-1.54,False,False,False
CRWV,"CoreWeave, Inc.",NASDAQ,Packaged Software,85.43,87.25,89.57,85.0,5.42,6.83,36544738.2,30344625.733333334,2592341376.0,2718028816.0,-5.49,234,-17.0,311,0.23,261,-7.42,0.07,False,False,False
MIR,"Mirion Technologies, Inc.",NYSE,Aerospace & Defense,16.21,16.48,15.59,15.73,4.1,4.36,3676981.6,3550563.533333333,57554635.0,55341450.0,5.12,124,-9.94,261,-17.51,341,-7.44,0.7,False,False,False
ASM,Avino Silver & Gold Mines Ltd.,AMEX,Precious Metals,6.18,6.44,7.08,6.57,5.68,6.39,3856592.1,4344893.9,26851444.0,30745918.0,-21.27,412,2.32,193,-3.44,277,-7.46,-0.94,False,False,False
DPC,DPC Holdings PLC,NYSE,Electrical Products,41.18,41.77,44.6,45.97,6.99,7.39,1296301.8,1102879.1666666667,45416564.0,49192822.0,-10.11,299,-6.41,241,-6.41,288,-7.64,-1.41,False,False,False
WEN,Wendy's Company (The),NASDAQ,Restaurants,6.7,6.85,8.04,7.84,4.57,5.25,6780687.7,8794881.6,58925707.0,70706451.0,-24.21,421,7.72,170,-6.56,289,-7.68,-2.76,False,False,False
AEO,"American Eagle Outfitters, Inc.",NYSE,Apparel/Footwear Retail,15.46,15.53,16.3,16.75,4.22,4.66,10568480.9,6709222.933333334,103724587.0,109380461.0,-4.8,225,-11.61,274,-7.04,292,-7.82,-1.65,False,False,False
UCTT,"Ultra Clean Holdings, Inc.",NASDAQ,Industrial Machinery,73.05,73.62,74.6,80.87,4.47,6.79,783067.1,878929.2666666667,64205783.0,65568563.0,-1.15,185,-34.41,399,10.95,216,-8.2,-1.43,False,False,False
NVTS,Navitas Semiconductor Corporation,NASDAQ,Semiconductors,12.16,12.35,12.22,12.1,4.58,6.85,11530842.4,12268602.3,149186204.0,149922320.0,-7.77,271,-43.88,422,26.73,165,-8.31,0.07,False,False,False
QBTS,D-Wave Quantum Inc.,NASDAQ,Computer Processing Hardware,17.7,17.92,18.22,18.28,4.38,6.2,16857941.7,15084247.566666666,266991182.0,274764598.0,-7.38,264,-26.59,358,8.86,227,-8.37,-0.51,False,False,False
BL,"BlackLine, Inc.",NASDAQ,Packaged Software,28.57,28.81,30.57,30.46,4.2,4.9,950094.6,1013580.5,28957995.0,30985832.0,-10.27,301,8.22,168,-23.73,367,-8.59,-1.27,False,False,False
VKTX,"Viking Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,30.11,30.7,32.87,33.78,4.82,5.08,2533853.4,2010591.7333333334,60538917.0,66092842.0,-13.45,348,-5.2,229,-7.3,295,-8.65,-2.14,False,False,False
RIG,Transocean Ltd (Switzerland),NYSE,Contract Drilling,5.45,5.63,5.77,5.54,4.92,4.66,46424264.6,43266489.833333336,235802370.0,249849557.0,-9.92,294,2.25,194,-18.29,342,-8.65,-0.36,False,False,False
FSLR,"First Solar, Inc.",NASDAQ,Semiconductors,199.84,201.16,210.88,213.54,4.66,4.98,2377342.5,2047517.0666666667,409175811.0,431784494.0,-7.05,258,-21.32,329,2.25,244,-8.71,-1.29,False,False,False
SOUN,"SoundHound AI, Inc.",NASDAQ,Packaged Software,6.17,6.22,6.82,6.67,4.13,5.17,22894342.2,23959418.733333334,147829614.0,163371290.0,-12.18,325,-8.59,254,-5.8,286,-8.86,-1.44,False,False,False
WULF,TeraWulf Inc.,NASDAQ,Data Processing Services,17.45,17.72,16.19,17.09,5.63,6.95,30455008.3,30311579.4,528937061.0,490784886.0,3.87,136,-34.77,401,4.18,238,-8.91,0.3,False,False,False
GPK,Graphic Packaging Holding Company,NYSE,Containers/Packaging,9.25,9.54,10.76,10.91,4.2,4.37,8078896.9,5329658.166666667,49299338.0,57322250.0,-21.01,411,-8.05,250,1.31,252,-9.25,-3.49,False,False,False
NN,NextNav Inc.,NASDAQ,Packaged Software,15.66,15.7,16.31,15.3,5.55,6.69,2709931.5,2723972.4,42657408.0,44419364.0,-8.71,285,-2.97,221,-16.66,339,-9.45,0.35,False,False,False
TNDM,"Tandem Diabetes Care, Inc.",NASDAQ,Medical Specialties,17.62,17.83,20.63,19.58,5.95,6.27,2163713.1,1722344.2,30347705.0,35526507.0,-24.22,422,24.35,98,-28.84,386,-9.57,-1.6,False,False,False
WRBY,Warby Parker Inc.,NYSE,Specialty Stores,23.25,23.98,25.11,25.67,5.37,6.08,3077761.2,2463290.8,57271511.0,61856516.0,-16.4,381,-12.33,280,-0.6,265,-9.78,-1.55,False,False,False
CORZ,"Core Scientific, Inc.",NASDAQ,Packaged Software,18.36,18.64,18.04,19.58,5.24,6.3,11671798.9,11588063.0,212756837.0,209067970.0,-2.24,192,-33.35,395,5.83,234,-9.92,-0.99,False,False,False
WFRD,Weatherford International plc,NASDAQ,Oilfield Services/Equipment,82.2,83.02,90.77,88.35,4.43,4.33,1113674.9,964952.4,79319087.0,87585995.0,-10.05,297,-7.88,245,-11.9,316,-9.94,-1.61,False,False,False
RZLV,Rezolve AI PLC,NASDAQ,Packaged Software,2.3,2.33,2.5,2.47,4.09,5.46,10144086.2,17798514.666666668,40936584.0,44543749.0,-8.0,277,-10.51,266,-11.54,315,-10.01,-1.28,False,False,False
KGS,"Kodiak Gas Services, Inc.",NYSE,Oilfield Services/Equipment,56.24,59.03,60.82,61.2,4.47,4.87,2156607.9,1787180.8,100511048.0,108687996.0,-7.64,269,-18.29,320,-4.4,279,-10.11,-1.66,False,False,False
VSEC,VSE Corporation,NASDAQ,Engineering & Construction,180.14,183.15,209.97,207.06,4.76,5.39,428435.0,367120.5,66133087.0,77083557.0,-17.25,388,-14.08,293,0.6,258,-10.24,-2.41,False,False,False
STRL,"Sterling Infrastructure, Inc.",NASDAQ,Engineering & Construction,512.64,531.0,506.76,551.0,4.08,5.84,638842.0,568537.0,291454808.0,288110673.0,-3.0,198,-40.85,417,12.88,206,-10.32,-1.19,False,False,False
ALNY,"Alnylam Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,244.32,247.1,240.8,246.85,4.25,4.29,1518062.1,1640768.2333333334,400872495.0,395102460.0,6.75,108,-16.01,304,-22.03,358,-10.43,-0.24,False,False,False
USAR,"USA Rare Earth, Inc.",NASDAQ,Metal Fabrication,16.78,17.04,17.65,16.97,4.94,6.62,14004390.8,13330177.933333334,223680386.0,235335405.0,-4.77,224,-24.67,344,-1.93,271,-10.45,-0.17,False,False,False
RKLB,Rocket Lab Corporation,NASDAQ,Aerospace & Defense,69.89,70.01,69.37,69.67,4.57,5.74,21788268.8,18676545.9,1305303793.0,1295542185.0,-5.75,238,-27.21,361,1.38,250,-10.53,0.05,False,False,False
NG,Novagold Resources Inc.,AMEX,Precious Metals,7.36,7.38,8.07,7.24,5.09,6.11,6996636.1,5617042.233333333,41341431.0,45316424.0,-18.4,397,1.38,199,-15.01,329,-10.68,0.27,False,False,False
CELC,Celcuity Inc.,NASDAQ,Medical Specialties,84.0,84.33,89.75,89.95,4.45,5.0,962749.8,848073.0666666667,71238138.0,76116537.0,-8.09,278,-5.45,232,-18.89,344,-10.81,-1.32,False,False,False
FLY,Firefly Aerospace Inc.,NASDAQ,Aerospace & Defense,22.82,23.02,22.99,22.22,5.76,6.83,3204865.7,2863286.2333333334,65354508.0,65837926.0,-5.45,231,-19.77,323,-7.33,296,-10.85,0.4,False,False,False
VIAV,Viavi Solutions Inc.,NASDAQ,Information Technology Services,36.2,36.48,37.8,38.24,5.01,6.35,5697789.199999998,4503483.533333326,163026104.0,170234680.0,-6.96,257,-26.54,357,0.08,262,-11.14,-0.84,False,False,False
RKT,"Rocket Companies, Inc.",NYSE,Finance/Rental/Leasing,12.36,12.59,13.73,13.74,4.52,5.1,34831038.6,27705741.233333334,342442962.0,380519885.0,-13.2,345,-6.08,236,-14.29,326,-11.19,-1.97,False,False,False
MWH,"SOLV Energy, Inc.",NASDAQ,Engineering & Construction,26.89,27.43,27.45,27.71,4.62,5.39,1483150.0,1740648.2,46806030.0,47784274.0,-7.47,267,-17.97,319,-8.29,300,-11.24,-0.55,False,False,False
MDLN,Medline Inc.,NASDAQ,Medical Specialties,31.96,32.44,34.23,36.11,4.08,4.29,8667947.3,7441853.033333333,237841623.0,254749513.0,-1.69,191,-7.92,248,-24.12,370,-11.25,-2.68,False,False,False
MP,MP Materials Corp.,NYSE,Other Metals/Minerals,50.0,50.65,54.53,50.87,4.58,5.64,5287914.1,5765439.066666666,288271953.0,314389392.0,-11.8,319,-13.42,286,-8.93,301,-11.38,-0.3,False,False,False
ON,ON Semiconductor Corporation,NASDAQ,Semiconductors,71.72,72.04,74.62,79.06,4.59,5.24,13378668.3,9196933.533333333,659604073.0,686315034.0,-4.72,223,-41.8,421,12.27,212,-11.42,-1.77,False,False,False
RH,RH,NYSE,Specialty Stores,127.2,128.49,150.46,162.09,5.36,5.94,1065570.0,774138.9666666667,98470477.0,116480304.0,-18.13,394,-11.78,277,-4.53,281,-11.48,-3.62,False,False,False
DKNG,DraftKings Inc.,NASDAQ,Movies/Entertainment,21.97,22.28,24.49,24.27,4.42,5.06,11291405.0,10205260.8,224209580.0,249920033.0,-14.35,359,-13.61,288,-6.57,290,-11.51,-1.88,False,False,False
STNE,StoneCo Ltd.,NASDAQ,Miscellaneous Commercial Services,9.71,9.81,9.78,10.33,4.21,4.06,4647224.0,6135262.466666667,59573399.0,60026385.0,5.2,122,-8.14,251,-31.81,395,-11.58,-1.47,False,False,False
APLD,Applied Digital Corporation,NASDAQ,Data Processing Services,28.19,28.84,27.35,27.69,4.86,6.48,16753050.8,15907310.600000005,448427086.0,435070247.0,-3.56,208,-33.44,396,2.14,245,-11.62,0.28,False,False,False
NXST,"Nexstar Media Group, Inc.",NASDAQ,Broadcasting,166.15,168.99,178.16,181.65,4.19,4.23,495374.4,375388.26666666666,62370761.0,66880800.0,-11.29,314,1.19,201,-25.25,373,-11.78,-2.02,False,False,False
ICHR,Ichor Holdings,NASDAQ,Industrial Machinery,56.14,56.6,58.74,67.45,4.0,6.58,718547.9,674819.0666666667,37884342.0,39639547.0,-6.29,244,-37.61,409,8.38,228,-11.84,-2.55,False,False,False
ALGM,"Allegro MicroSystems, Inc.",NASDAQ,Semiconductors,35.5,35.89,37.39,40.78,4.05,5.55,2166123.5,2036942.5333333334,72311460.0,76162639.0,-5.65,237,-37.5,407,7.22,231,-11.98,-2.33,False,False,False
BBWI,"Bath & Body Works, Inc.",NYSE,Specialty Stores,16.91,17.55,18.53,19.26,4.88,5.49,6672842.8,6918905.2,116998687.0,128198088.0,-13.46,349,-14.47,296,-8.1,298,-12.01,-2.22,False,False,False
ALM,Almonty Industries Inc.,NASDAQ,Other Metals/Minerals,14.66,15.23,16.33,15.17,8.19,8.46,6854240.4,6650435.066666666,97495378.0,108602713.0,-18.56,399,-16.23,306,-2.2,272,-12.33,-0.4,False,False,False
BTU,Peabody Energy Corporation,NYSE,Coal,25.07,25.94,27.21,25.47,4.88,5.03,2978861.1,2451637.6666666665,61462556.0,66716416.0,-8.17,279,4.41,180,-33.59,403,-12.45,-0.31,False,False,False
PLUG,"Plug Power, Inc.",NASDAQ,Electronic Production Equipment,2.09,2.13,2.17,2.15,4.65,5.65,49832977.1,59328902.06666667,123997405.0,128862375.0,-5.43,230,-21.43,331,-10.68,311,-12.51,-0.53,False,False,False
AN,"AutoNation, Inc.",NYSE,Specialty Stores,168.76,170.67,200.3,203.79,4.82,4.76,789700.9,482506.43333333335,81427786.0,96643948.0,-16.31,380,-10.34,265,-11.53,314,-12.73,-3.61,False,False,False
COCO,"The Vita Coco Company, Inc.",NASDAQ,Food: Specialty/Candy,57.25,58.45,59.71,63.54,4.04,4.45,1948545.2,1267235.2333333334,72549217.0,75668517.0,-12.19,326,-30.92,384,4.8,236,-12.77,-2.22,False,False,False
CIEN,Ciena Corporation,NYSE,Telecommunications Equipment,365.96,367.62,373.73,382.06,6.08,7.04,3005337.0,2585760.2666666666,946284827.0,966371875.0,-7.59,268,-16.26,307,-15.19,332,-13.01,-0.6,False,False,False
XRAY,DENTSPLY SIRONA Inc.,NASDAQ,Medical Specialties,9.44,9.64,10.84,11.87,4.63,4.85,5114645.7,4253585.0,40153842.0,46113824.0,-12.96,339,-7.0,243,-19.32,345,-13.09,-4.22,False,False,False
LAZ,"Lazard, Inc.",NYSE,Investment Banks/Brokers,36.48,37.1,42.27,42.6,5.65,5.25,2439035.7,1634111.9333333333,59612403.0,69073367.0,-15.67,370,-14.18,295,-9.48,307,-13.11,-2.74,False,False,False
DNN,Denison Mines Corp,AMEX,Other Metals/Minerals,2.89,2.95,3.24,3.13,4.72,5.66,22981588.6,25333511.666666668,73213849.0,82165023.0,-10.53,307,-9.12,257,-19.72,346,-13.12,-1.36,False,False,False
SFM,"Sprouts Farmers Market, Inc.",NASDAQ,Food Retail,68.66,71.15,78.85,79.12,4.69,4.73,2066351.1,1687689.9666666666,115876793.0,133082230.0,-13.09,343,-16.81,310,-10.14,309,-13.35,-2.79,False,False,False
FOUR,"Shift4 Payments, Inc.",NYSE,Miscellaneous Commercial Services,39.37,39.94,44.14,46.7,6.7,6.94,2159117.7,1966953.3333333333,77438953.0,86827221.0,-18.39,396,2.98,190,-25.65,376,-13.68,-2.26,False,False,False
PII,Polaris Inc.,NYSE,Recreational Products,54.41,55.31,62.71,66.16,4.23,4.4,860305.4,796266.2666666667,43324848.0,49929876.0,-16.59,383,-19.75,322,-4.84,282,-13.73,-4.04,False,False,False
VRT,"Vertiv Holdings, LLC",NYSE,Electronic Production Equipment,250.86,254.88,263.58,270.09,4.86,5.69,6920592.7,4970460.733333333,1246889780.0,1310119011.0,-6.47,249,-25.77,354,-9.37,305,-13.87,-1.25,False,False,False
EQPT,EquipmentShare.com Inc,NASDAQ,Internet Software/Services,18.17,18.33,18.74,18.65,5.4,5.97,3468469.9,2719802.4,49418810.0,50974537.0,-1.03,184,-26.94,359,-14.77,327,-14.25,-0.43,False,False,False
BKV,BKV Corporation,NYSE,Integrated Oil,22.95,23.08,24.94,24.92,4.59,4.68,3837844.7,1889367.2333333334,43360978.0,47129636.0,-11.87,321,-9.36,258,-21.81,355,-14.34,-1.69,False,False,False
CBRS,Cerebras Systems Inc.,NASDAQ,Packaged Software,208.49,211.75,202.18,201.55,5.52,6.83,5595413.1,7564212.533333333,1577062671.0,1529369050.0,-0.57,178,-2.46,217,-40.43,417,-14.49,0.5,False,False,False
FICO,Fair Isaac Corporation,NYSE,Financial Publishing/Services,924.52,967.99,1059.55,1112.9,4.54,5.32,453215.9,359972.36666666664,332801652.0,381408241.0,-19.59,407,-15.86,303,-8.95,302,-14.8,-3.18,False,False,False
LGN,Legence Corp.,NASDAQ,Engineering & Construction,54.59,56.91,57.85,61.4,4.72,5.93,963923.5,996776.4666666667,54414027.0,57658867.0,-10.41,303,-34.87,402,0.76,256,-14.84,-1.87,False,False,False
FLUT,Flutter Entertainment plc,NYSE,Casinos/Gaming,86.86,90.35,98.3,100.5,4.4,4.95,3077111.5,2744739.566666667,238408079.0,269819793.0,-12.79,335,-11.04,272,-20.7,351,-14.85,-2.74,False,False,False
CPRI,Capri Holdings Limited,NYSE,Apparel/Footwear Retail,14.31,14.8,14.02,14.86,4.76,4.77,7466773.8,5289845.333333333,75697687.0,74188318.0,3.32,146,-25.24,351,-22.82,361,-14.91,-0.77,False,False,False
SEDG,"SolarEdge Technologies, Inc.",NASDAQ,Electrical Products,35.61,36.13,33.21,37.93,7.47,7.85,3928864.1,3096157.066666667,110254153.0,102828536.0,13.55,59,-34.7,400,-23.91,368,-15.02,-0.78,False,False,False
APP,Applovin Corporation,NASDAQ,Packaged Software,330.17,336.94,315.54,353.66,4.96,5.26,5305972.0,5298186.4,1749302204.0,1671816228.0,8.59,89,-28.68,374,-25.38,375,-15.16,-1.26,False,False,False
CRK,"Comstock Resources, Inc.",NYSE,Oil & Gas Production,13.02,13.06,14.26,13.82,5.28,5.16,2605847.1,2592833.6333333333,33758694.0,36963436.0,-5.79,240,-1.36,210,-38.5,411,-15.22,-1.12,False,False,False
MOD,Modine Manufacturing Company,NYSE,Industrial Machinery,197.62,201.22,190.36,201.4,4.13,5.38,1183097.1,1234509.7,243963807.0,235005793.0,-3.6,209,-29.52,377,-12.94,321,-15.36,-0.35,False,False,False
FMC,FMC Corporation,NYSE,Chemicals: Agricultural,10.28,10.36,11.16,11.09,6.87,6.1,3670576.6,3213557.1333333333,33035367.0,35865440.0,-6.63,254,-7.89,246,-31.69,394,-15.4,-1.2,False,False,False
ZG,"Zillow Group, Inc.",NASDAQ,Internet Software/Services,31.13,31.35,34.55,34.08,4.27,4.8,956773.9,950336.5333333333,29583976.0,32835078.0,-15.59,368,1.17,202,-32.15,397,-15.52,-1.8,False,False,False
RSI,"Rush Street Interactive, Inc.",NYSE,Casinos/Gaming,21.57,23.24,25.63,27.52,5.48,5.65,3332073.8,2327676.033333333,50207972.0,59657561.0,-15.58,367,-27.91,365,-3.14,276,-15.54,-3.83,False,False,False
